ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
1364,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","100,065",155.97,76.77,69.35,57
1365,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,754",14.02,10.45,21.93,32
1366,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,301",142.82,84.47,69.93,94
1367,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,419",47.10,46.62,36.83,32
1368,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,917",34.02,50.30,54.48,31
1369,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,698",157.44,77.06,69.59,57
1370,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,747",14.02,10.46,21.98,32
1371,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,185",142.59,84.58,70.04,94
1372,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,244",46.75,46.92,37.08,32
1373,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,080",34.43,49.90,54.12,31
1374,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,743",157.41,77.02,69.59,57
1375,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,684",14.14,10.55,22.24,32
1376,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,477",142.75,84.30,69.79,94
1377,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,553",47.33,46.43,36.45,32
1378,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,236",34.14,49.54,53.72,31
1379,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","100,055",155.87,76.77,69.34,57
1380,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,653",14.18,10.58,22.28,32
1381,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,676",143.26,84.12,69.64,94
1382,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,483",47.26,46.53,36.37,32
1383,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,914",33.89,50.29,54.52,31
1384,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,609",156.19,77.12,69.66,57
1385,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,804",14.02,10.38,21.91,32
1386,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,252",142.72,84.51,69.95,94
1387,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,333",46.88,46.78,36.64,32
1388,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,016",34.11,50.05,54.32,31
1389,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,801",157.34,76.97,69.51,57
1390,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,687",14.08,10.55,22.20,32
1391,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,465",142.91,84.32,69.80,94
1392,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,586",47.20,46.36,36.55,32
1393,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,836",33.79,50.49,54.78,31
1394,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","100,098",156.26,76.74,69.32,57
1395,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,797",14.14,10.39,21.86,32
1396,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,183",142.50,84.58,70.04,94
1397,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,523",47.30,46.47,36.50,32
1398,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,964",34.27,50.18,54.41,31
1399,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,369",156.16,77.31,69.83,57
1400,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,724",13.98,10.50,22.10,32
1401,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,238",143.17,84.53,69.99,94
1402,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,295",47.33,46.84,36.96,32
1403,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,089",33.92,49.88,54.08,31
1404,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,428",156.32,77.26,69.79,57
1405,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,646",14.11,10.60,22.18,32
1406,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,270",143.04,84.50,69.96,94
1407,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,327",47.14,46.77,36.68,32
1408,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,934",34.37,50.24,54.61,31
1409,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","100,007",157.31,76.82,69.40,57
1410,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,668",13.98,10.57,22.21,32
1411,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","96,421",142.78,79.11,65.49,94
1412,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,523",46.91,46.47,36.69,32
1413,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,045",34.56,49.99,54.26,31
1414,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,694",157.25,77.05,69.60,57
1415,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,718",14.46,10.51,22.10,32
1416,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,169",142.69,84.59,70.04,94
1417,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,409",47.14,46.65,36.64,32
1418,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,870",34.08,50.40,54.70,31
1419,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,788",156.26,76.98,69.52,57
1420,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,749",14.05,10.46,22.07,32
1421,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,369",142.46,84.41,69.89,94
1422,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,462",47.01,46.56,36.67,32
1423,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,350",33.82,49.27,53.38,31
1424,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,273",156.99,77.38,69.91,57
1425,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,781",14.34,10.42,21.94,32
1426,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,250",142.88,84.52,69.96,94
1427,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,463",47.10,46.55,36.63,32
1428,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,984",34.11,50.13,54.35,31
1429,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,440",156.22,77.25,69.77,57
1430,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,695",14.05,10.53,22.22,32
1431,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,686",143.04,84.11,69.65,94
1432,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,457",47.23,46.57,36.71,32
1433,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,994",34.21,50.11,54.26,31
1434,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,467",155.20,77.23,69.75,57
1435,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,821",13.98,10.37,21.83,32
1436,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,790",152.16,84.01,69.53,94
1437,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,343",47.17,46.77,36.86,32
1438,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,037",34.46,50.00,54.11,31
1439,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    7,    3,   10","  256,    1,    1","99,887",155.84,76.91,69.47,57
1440,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","7,685",14.14,10.55,22.18,32
1441,2,Kernel,void cutlass::Kernel<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(T1::Params),[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  216,    6,    1","  128,    1,    1","90,114",142.88,84.64,70.08,94
1442,2,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","28,333",47.33,46.78,36.96,32
1443,2,_relu_grad_,"nebula::_relu_grad_(float *, float *, unsigned int)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"36504,    1,    1","  512,    1,    1","121,751",192.80,20.04,71.61,16
1444,2,_add_delta_,"nebula::_add_delta_(float *, float *, unsigned int, unsigned int, unsigned int)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"36504,    1,    1","  512,    1,    1","546,139",808.64,14.62,5.72,16
1445,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   36,    1,    1","  512,    1,    1","6,513",11.78,5.18,5.65,31
1446,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    3,   36","  128,    1,    1","15,044",25.44,21.38,27.43,86
1447,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    6,    1","   32,   16,    1","7,852",13.92,0.67,2.63,32
1448,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   36,    1,    1","  512,    1,    1","6,307",11.20,5.34,5.82,31
1449,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    3,   36","  128,    1,    1","15,099",25.70,21.30,27.33,86
1450,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    6,    1","   32,   16,    1","7,840",13.60,0.67,2.60,32
1451,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   36,    1,    1","  512,    1,    1","6,327",11.58,5.32,5.84,31
1452,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    3,   36","  128,    1,    1","15,045",25.76,21.38,27.43,86
1453,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    6,    1","   32,   16,    1","7,727",13.86,0.68,2.67,32
1454,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   36,    1,    1","  512,    1,    1","6,279",11.20,5.37,5.82,31
1455,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    3,   36","  128,    1,    1","15,193",25.70,21.17,27.16,86
1456,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    6,    1","   32,   16,    1","7,788",13.92,0.67,2.60,32
1457,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   36,    1,    1","  512,    1,    1","6,588",11.84,5.12,5.59,31
1458,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    3,   36","  128,    1,    1","15,023",25.63,21.41,27.47,86
1459,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    1,    6,    1","   32,   16,    1","7,882",13.82,0.66,2.61,32
