ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
2968,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,168",9.95,5.70,9.07,32
2969,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,835",11.97,10.54,3.32,32
2970,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,395",8.70,6.79,3.26,31
2971,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,909",20.45,18.41,25.82,86
2972,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,325",9.79,4.42,6.23,32
2973,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,084",20.64,24.66,23.45,86
2974,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,271",9.89,5.59,8.89,32
2975,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,835",12.10,10.55,3.20,32
2976,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,343",8.58,6.86,3.28,31
2977,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,901",20.35,18.42,25.84,86
2978,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,450",9.95,4.32,6.08,32
2979,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,040",20.70,24.75,23.55,86
2980,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,256",10.02,5.60,8.96,32
2981,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,832",11.94,10.54,3.29,32
2982,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,347",8.74,6.86,3.21,31
2983,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,913",20.38,18.41,25.82,86
2984,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,387",9.86,4.37,6.19,32
2985,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,019",20.61,24.80,23.59,86
2986,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,176",10.14,5.68,9.06,32
2987,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,830",12.03,10.55,3.30,32
2988,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,464",8.61,6.67,3.17,31
2989,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,981",20.58,18.30,25.67,86
2990,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,345",9.79,4.41,6.22,32
2991,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,045",20.58,24.75,23.52,86
2992,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,251",10.02,5.61,8.95,32
2993,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,870",12.19,10.48,3.29,32
2994,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,408",8.58,6.77,3.15,31
2995,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,942",20.35,18.36,25.75,86
2996,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,345",9.98,4.41,6.23,32
2997,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","11,981",20.70,24.88,23.65,86
2998,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,231",10.08,5.62,9.00,32
2999,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,910",11.94,10.41,3.36,32
3000,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,331",8.70,6.88,3.18,31
3001,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,849",20.48,18.51,25.96,86
3002,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,248",9.79,4.49,6.32,32
3003,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","11,965",20.38,24.91,23.69,86
3004,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,242",9.98,5.61,8.94,32
3005,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,865",12.10,10.49,3.36,32
3006,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,380",8.64,6.80,3.18,31
3007,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,983",20.42,18.30,25.66,86
3008,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,320",9.82,4.43,6.27,32
3009,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,012",20.67,24.81,23.59,86
3010,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,372",10.18,5.47,8.73,32
3011,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,816",12.03,10.57,3.36,32
3012,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,399",8.61,6.77,3.10,31
3013,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,839",20.48,18.52,25.98,86
3014,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,351",9.89,4.41,6.21,32
3015,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,029",20.35,24.78,23.56,86
3016,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,272",10.27,5.59,8.90,32
3017,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,838",11.90,10.54,3.36,32
3018,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,390",8.54,6.79,3.16,31
3019,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,962",20.58,18.33,25.70,86
3020,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,343",9.98,4.41,6.26,32
3021,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,011",20.64,24.82,23.61,86
3022,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,199",9.95,5.66,9.02,32
3023,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,929",12.22,10.37,3.22,32
3024,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,349",8.58,6.86,3.39,31
3025,3,ampere_sgemm_32x32_sliced1x4_tn,ampere_sgemm_32x32_sliced1x4_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  128,    1,    1","11,909",20.35,18.41,25.82,86
3026,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    3,   24,    1","   32,   16,    1","5,329",9.79,4.42,6.26,32
3027,3,ampere_sgemm_32x32_sliced1x4_nt,ampere_sgemm_32x32_sliced1x4_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    5","  128,    1,    1","12,135",20.64,24.56,23.37,86
3028,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","5,351",9.86,5.50,8.76,32
3029,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","5,919",12.26,10.39,3.15,32
3030,2,_leaky_grad_,"nebula::_leaky_grad_(float *, float *, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB," 2166,    1,    1","  512,    1,    1","10,342",18.05,18.47,46.78,16
3031,2,_add_delta_,"nebula::_add_delta_(float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB," 2166,    1,    1","  512,    1,    1","43,081",56.74,11.20,4.27,16
3032,2,_scale_,"nebula::_scale_(float *, float *, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    1,   96,   32","  512,    1,    1","10,493",18.18,21.69,30.90,16
3033,3,_mean_delta_,"nebula::_mean_delta_(float *, float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   96,    1,    1","  512,    1,    1","28,255",46.18,12.27,6.67,22
3034,3,_variance_delta_,"nebula::_variance_delta_(float *, float *, float *, float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   96,    1,    1","  512,    1,    1","30,453",48.99,12.89,12.09,32
3035,2,_normalize_delta_,"nebula::_normalize_delta_(float *, float *, float *, float *, float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB," 2166,    1,    1","  512,    1,    1","21,881",36.42,55.74,22.33,26
3036,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,494",12.16,9.84,11.77,31
3037,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    7,    3,    5","  256,    1,    1","15,292",25.95,32.74,32.28,57
3038,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","6,199",11.94,10.66,15.64,32
3039,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    7,    1","  256,    1,    1","15,940",26.98,30.49,23.89,57
3040,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","9,042",16.96,8.97,6.87,32
3041,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,651",12.29,9.61,11.41,31
3042,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    7,    3,    5","  256,    1,    1","15,324",26.11,32.68,32.22,57
3043,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","6,169",11.97,10.70,15.75,32
3044,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    7,    1","  256,    1,    1","15,938",26.98,30.50,23.89,57
3045,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","9,229",16.93,8.80,6.75,32
3046,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,724",12.19,9.51,11.33,31
3047,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    7,    3,    5","  256,    1,    1","15,460",25.92,32.39,31.93,57
3048,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","6,289",11.17,10.50,15.49,32
3049,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    7,    1","  256,    1,    1","16,016",27.23,30.35,23.77,57
3050,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","9,085",16.86,8.94,6.91,32
3051,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,758",12.67,9.46,11.20,31
3052,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    7,    3,    5","  256,    1,    1","15,442",25.86,32.44,31.98,57
3053,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","6,355",11.78,10.40,15.27,32
3054,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    7,    1","  256,    1,    1","16,002",27.04,30.38,23.80,57
3055,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","9,091",17.09,8.92,6.84,32
3056,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,776",12.86,9.43,11.24,31
3057,3,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    7,    3,    5","  256,    1,    1","15,212",25.63,32.92,32.47,57
3058,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   27,    6,    1","   32,   16,    1","6,274",11.87,10.53,15.45,32
3059,3,ampere_sgemm_32x128_nt,ampere_sgemm_32x128_nt,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    7,    1","  256,    1,    1","15,905",27.07,30.56,23.94,57
3060,3,_fold_,"nebula::_fold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","9,137",16.74,8.88,6.90,32
